,id,year_month,text,smishing,match_yn,match_cnt,match_word,단어,cagetory1,cagetory2,비고
67,77,17-Jan,(광고)다사다난했던 병신()년을 보내고 새로운 정유()년에는 늘 좋은 일과 뜻하시는 소망을 이루시는 새해가 되시기 바랍니다.저희 XXX과 기존 거래가 없으셨던  4대보험적용 되시는 직장인분들께도 새로운 금리체계로 보다 많은 은행의 혜택을 드리고자 직장인 신용 대출 상품을 출시하였습니다.지금 사용중인 신용대출을 잘 확인하시고 잘못된 상품을 사용중이라면 심사숙고 하셔서 바꿔보시는게 어떠실까요?  신용대출상품 - 최저금리 3.18% - 월급여의 최고 21배까지 한도 확대.(최고 1억2천가능) - 연봉의 2배까지 신용부채가 있어도 가능. - 신용조회 기록 남지 않음. - 1억2천 한도내에서 언제든 대출가능. - 여러 건의 부채를 통합 하실수 있는 기회. - 타사 신용대출 금리와 비교해 보시면 좋으세요. 1천만원 대출시 매월 평균 이자 13000원납부 (5년기준) (원금이자 한달 18만원 정도 부과됨.) 카드론 및 XXX XXX 상품 이용시는 분은 추천해 드립니다.꼭 이용을 하시라고 문자를 드리는게 아닙니다. 궁금하신 내용이 있으시거나 혹은 상담을 받아야 겠다고 느끼시거나 추가로 필요하시거나여러 건의 부채 통합을 원하시거나 한달 월불입금이 많으셔서 계속 현금서비스나 카드론 대출이 늘어난다고 생각이 드시면 주저 없이 연락주시기 바랍니다.특히 XXX이나 XXX 4금융권을 쓰고계신분들은 꼭연락부탁드립니다.30%대정도되시는 금리를 10%대로 갈아타셔도 엄청난 이자 절감을하실수있으십니다예를들어 2000만원을 (2금융권4금융권)쓰고계신다면 30%대에서 10%대로만 바꾸신다면 2000만원에서 20%로1년에 400만원을 이자절감하실수 있으시고 평균 5년짜리 상품을쓰신다는가정하에 5년동안 2000만원을절감할수 있는기회가 되시니 전화주셔서 저렴한 금리로 부채통합하시길 바랍니다내선전화가 통화중이거나 부재중일경우 H: XXX-XXX-XXX(상담사: XXX)로상담새해 복 많이 받으세요,1,1.0,4.0,"직장인, 이자절감, 현금서비스, 카드론",,,,
68,78,17-Jan,XXX 고객님자주 웃으십시요.웃다 보면 어려움도 먼지 같을 것이고아픔도 잠시 지나가는 바람 같을 것입니다.요즘 경제적으로 참 어려운 시기에 있는 분들이 많은 것 같애요. 힘내시라고 한자 보내 봅니다.화이팅 하십시요!!XXX 구포 VIP팀장 XXX올림,0,0.0,0.0,,,,,
69,79,17-Jan,고객님보유대출의본부승인금리기간이종료되었습니다. XXX의정부지점,0,0.0,0.0,,,,,
70,80,17-Jan,탄생의 순간처럼 축복 가득한 생일보내시고건강하셔요XXX은행마린XXX차장올림,0,0.0,0.0,,,,,
71,81,17-Jan,(광고)한국 (XXX XXX)2분의 시간만 투자하시면 월200만원 SAVE(절감)되실껍니다.비싼 이자를 전환하고자 하시는 분매월 나가고있는 불입금을 줄이려고 하는분여러건을 사용중이고 통합을 원하시는 분적금및 보험을 늘려 빨리 돈을 모으고 싶으신분마지막으로 신용등급을 올리고자 하시는 분()내용을 하고자 하시는 분들 꼭 읽어보시고 연락을 주시면 저희가 모든 수단과 방법을 동원해 도움을 드릴것을 약속합니다.XXX XXX직장인 안내금리 연2.82%(CD금리변동)직장인기준(공무원외감업체대기업 우대)한도 1억4천만원까지 일반업체개인사업장 근로자도 진행가능신용도와 상관없이  자체등급으로 판단신청방법:문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용상담을 위한 신용조회는 등급에 영향을 미치지 않습니다  카카오톡 신청방법ID:citibank1 아이디검색후 친구추가후 상담이라는 카톡을 남겨주세요 빠르게 답변드리겠습니다.부채통합대출 상품안내자격조건:사대보험가능한 직장인 and 재직 1년이상(1년미만도 직군과 등급에 따라 가능할 수 있습니다한도:연봉대비300%까지 금리:최저 3%(등급 차등적용) (부채)통 합 상 품 의 요 약 연소득대비 최대300%이내신용등급 7등급이내의 직장인이면카드론현금서비스 사용이 잦은 분들원리금균등방식을 이자만내는 방식으로 전환부채과다로인해 추가진행이 어렵다면 통합해드리겠습니다최근 6개월간 연체사실이 있다면 진행이 안됩니다신청방법:문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용에 대한 기본적인 상식과 지식을 알아야 하는 시대입니다. 최소한의 지식을 직접 알아야 금전적 손해를 보는 일이 없습니다건수 과다시-대출 건수를 줄이시면 신용등급이 상승합니다거치상품 만기-대출연장으XXX,1,1.0,17.0,"차등적용, 금전적, 기본, 직장인, 추가진행, 연체사실, 카드론현금서비스, 7등급, 상관없이, 건수, 연봉대비, 연체사실, 현금서비스, 카드론, 연체, 부채과다, 여러건",,,,
72,82,17-Jan,XXX 고객님  안녕하세요! 가산디지털종금센터에 XXX부센터장입니다.  정유년 새XXX 고객님의 가정에 바라시는 꿈과 소망이 가득하시기를 바랍니다.  유수와도 같은 세월을  한번 더 느끼며  정들었던  XXX은행가산디XXX점에서 XXX 고객님께  이별인사를 드리게 되었읍니다.  이별은 만남의 시작과도 같아서 새로운 인연을 이루고 멋진 추억의 한조각을 만들어 놓았읍니다.  고객님을 모실 수 있었던XXX한 순간 순간들이 제게는 행운이었으며 가장 행복한 순간이기도 했읍니다.XXX 소중한 추억 오래오래 간직하겠읍니다.XXX 저를 대신하여 부임하는 새로운 VIP팀장이  은행을 이용하시는 데 불편함이 없도록 할 것입니다. 그동안 제게 보여주신 사랑과 관심을 후임자에게도  계속 베풀어 주시길  부탁드리겠읍니다.  직접 찾아뵙고 인사를 드려야 마땅하지만 이렇게 글월로 인사드리게 된 점 양해해 주시기 바라며XXX 고객님! 감사합니다.  고객님의 가정에 항상 건강과 행운이 함께 하시기를 기원합니다.,0,0.0,0.0,,,,,
73,83,17-Jan,XXX 고객님 안녕하세요?이번에 새롭게 부임한VIP팀장 XXX입니다.직접 찾아 뵙고 인사를 올려야하나 설레는 마음과 기쁨으로 먼저 인사를 올리게 되었습니다. 고객님과의 소중한 만남을 고대하며 앞으로도 저희 부천시청역지점 VIP라운지 이용함에 있어서 불편함이없도록 최선을 다하겠습니다.XXX고객님의 가정에 행복이 가득하시길 기원하며새해 복 많이 받으십시요 감사합니다.XXX은행부천시청역XXX올림,0,0.0,0.0,,,,,
74,84,17-Jan, 안녕하십니까? 저는 고객님꼐서 이용해 주시는 XXX은행 XXX 지점으로 새로 부임하게된 지점잠 XXX입니다.마땅히 직접 찾아뵙고 인사를 올려야 하나 설레는 마음과 기쁨으로 문자로 인사를 올리계 되었습니다. 늘 행복한 웃움이 넘치는 나날 되시길 바라며 가정에 화목과 건강이 함께하시길 기원합니다.감사합니다.,0,0.0,0.0,,,,,
75,86,17-Jan,고성진님! 1.11 차세대자금 만기도래합니다.XXX은행김포XXX올림,0,0.0,0.0,,,,,
76,87,17-Jan,XXX북수원XXX팀장임다-기쁨과행복이넘치고모든소망이이루어지는2017맞으세요,0,0.0,0.0,,,,,
77,88,17-Jan,XXX 고객님 XXX성 보 험 비과세 한도 XXX 고객님 안녕하세요. 소득세법 시행령 25조(XXX성보    험 보 험 차익)시행예고에 따라 XXX성 보 험 비과세 혜택이 2월 3일부터 축소되어 안내드립니다.10년 이상의 일시납 XXX성 보 험 은 1인당 2억원에서 1억원으로 비과세 한도가 축소되고 금액 제한 없이 비과세 혜택을 받던 5년납이상 월적립식은 1인당 월 150만원으로 혜택이 축소됩니다.2월 2일 이후에는 기존 비과세 한도를 적용 받으실 수 없으니 참고하시기 바랍니다.궁금하신점은 전화문의나 진주종합금융센터로 방문부탁드립니다,0,0.0,0.0,,,,,
78,89,17-Jan,항상 성원해주시고 아XXX 고객님께 아쉬운 작별을 고하는 인사를 드립니다.저는 이번에 1월9일부로 지점 통합이전과 더불어 타지점으로 이동하게 되었습니다.아쉬움이 많이 남은 짧은 시간이였지만 언제 어XXX 고객님의 그 큰마음 잊지 않겠습니다. 더 세심한 정성과 알찬 서비스로 다가갈 것을 약속드리며 앞으로도 많은 사랑 부탁드립니다.XXX은행영등포XXX올림,0,0.0,0.0,,,,,
79,90,17-Jan,1월28일 만기도래하는예금이 있습니다XXX은행쌍문동XXX올림,0,0.0,0.0,,,,,
80,92,17-Jan,XXX무역센터종합금융센터VIP팀장 XXX입니다이번에 무역센터지점을 떠나 압구정XXX센터로 이동하게 되었습니다.그동안 보여주신 관심과 소중한 인연 마음 속 깊이 간직하겠습니다.항상 건강과 행운이 함께하시길 기원하겠습니다.,0,0.0,0.0,,,,,
81,93,17-Jan,XXX은행 리브설치후 선물받으세요XXX은행공항XXX,0,0.0,0.0,,,,,
82,94,17-Jan, XXX 대XXX지점에 새로부임한 VIP팀장 XXX입니다.더욱 성심껏 모시겠습니다,0,0.0,0.0,,,,,
83,95,17-Jan,(광고)XXX 고객님! 안녕하세요?새해가 힘차게 출발했습니다.출발을 의미하는 Start는 Star와   Art가 결합한 거랍니다.새해에는 계획하시는 일 다 이루시어 스타(Star)가 되시고 예술 (Art)적인 삶으로 행복해지시기 바랍니다.새해 복 많이 받으세요!감사합니다.XXX은행 염창역지점장XXX올림무료수신거부XXX-XXX-XXX,0,0.0,0.0,,,,,
84,96,17-Jan,소중한가족친지들과오순도순정나누는따뜻한명절보내세요 XXX단계동 XXX올림,0,0.0,0.0,,,,,
85,97,17-Jan,XXX성보 험 비과세 한도 축소XXX 고객님 안녕하세요.소득세법 시행령 25조(XXX성보 험 보 험차익)시행예고에 따라 XXX성보 험 비과세 혜택이 2월3일부터 축소되어 안내 드립니다.10 년이상의 일시납 XXX성보 험은 1인당 2억원에서 1억원으로 비과세 한도가 축소되고 금액 제한 없이 비과세 혜택들 받던 5년이상 월적립식은 1인당 월150만원으로 혜택이 축소됩니다.2월3일이후에는 기존 비과세 한도를 적용 받으실 수 없으로 참고하시기 바랍니다1월은 최대의 비과세 혜XXX 고객님의 수익률을 극대화 할 수 있는 마지막 기회입니다.영업점 방문하셔서 상담받XXX고객님의 비과세 혜택 챙기세요 XXX은행XXX올림,0,0.0,0.0,,,,,
86,98,17-Jan,XXX은행서수원입니다 대출금미납이 있으십니다 확인후 입금부탁드립니다,0,0.0,0.0,,,,,
87,99,17-Jan,정유년 설을 맞아 올 한 해 건강하시고 가정에 평안이 함께하길 진심으로 기원합니다. 언제나 감사한 마음으로 가득합니다. 새해 복 많이 받으세요...- XXX은행 대구XXX센XXX 팀장 XXX 올림 -,0,0.0,0.0,,,,,
88,100,17-Jan,사장님 새해 복 많이 받으시고 건강하세요번영을 기원합니다XXX 김포서 이XXX,0,0.0,0.0,,,,,
89,101,17-Jan,고객님의 소중한 예금이 만기가 도래되어 알려드립니다새해복많이 받으시고즐거운 명절 되시기 바랍니다.XXX은행을지로3가XXX올림,0,0.0,0.0,,,,,
90,102,17-Jan,설을 맞아 소망하는 일 모두 이루세요.XXX운정지점전담직원 XXX차장드림,0,0.0,0.0,,,,,
91,103,17-Jan,생신축하드립니다!XXX은XXX XXX올림XXX은XXX신동관올림,0,0.0,0.0,,,,,
92,104,17-Jan,XXX 고객님2016년 XXX은행 신XXX지점에 베풀XXX 고객님의 뜨거운 성원에 머리 숙여 깊은 감사를 드립니다. 희망 가득한 2017년 정유년()새해에도 좋은일들만 가득한 풍성한 새해가 되시길 기원드리며 고객님의 곁에 항상 함께하는 XXX 신XXX지점이 되겠습니다.새해 복 많이 받으십시오.VIP팀장 XXX올림,0,0.0,0.0,,,,,
93,105,17-Jan,안녕하세요고객님의 전담관리직원 XXX 차장 입니다. 더욱더 정성을 다하겠습니다. 추운 날씨에 건강 유의하시기 바라며 새해 복 많이 받으세요XXX은행청라XXX올림,0,0.0,0.0,,,,,
94,106,17-Jan,XXX 고객님2월 1일 9시 20분에 내점 예약되셨습니다 꼭 오세요. XXX XXX,0,0.0,0.0,,,,,
95,107,17-Jan,안녕하십니까이번에 전담직XXX 고객님의 업무를 도와드릴 XXX천안백석종합금융센터 XXX 대리입니다.메시지로 먼저 인사드리게 되어 죄송합니다.앞으로 고객님께서 불편하지 않으시도록 최선을 다해 정성껏 모시겠습니다.다가오는 명절 즐겁고 건강하게 보내시고 오늘 하루도 행복하세요!XXX은행천안백석종합금융센터XXX올림,0,0.0,0.0,,,,,
96,108,17-Jan,설연휴 가족들과 훈훈한 정 나누세요.XXX은행신림서XXX올림,0,0.0,0.0,,,,,
97,109,17-Jan,차희선님! 2.3적금만기도래합니다.XXX은행김포XXX올림,0,0.0,0.0,,,,,
98,110,17-Jan,새해에는더욱건강하시고 뜻하시는바모두이루시길새해복많이받으세요.XXX대리,0,0.0,0.0,,,,,
99,111,17-Jan,나의 삶의 목표를 다시 한번 점검해 보고 기존의 삶속에서 의미를 찾아보세요.의미를 찾으면 좀 힘XXX괜찮아집니다.-혜민스님 글중에서-늘건강.행복하세요XXX죽XXX점XXX팀장 올림XXX대리 올림,0,0.0,0.0,,,,,
100,112,17-Jan,2017-01-16일 의뢰한 DM이 미승인되어 자동반려되었습니다.,0,0.0,0.0,,,,,
101,113,17-Jan,너무 너무 고XXX고객님...안녕하세요그동안 저희 XXX은행 공릉동지점을 거래해주셔서 진심으로 감사드립니다오늘부로 공릉동지점에서 업무를 종료하고 19일 부터는 태릉역지점과통합하여 업무를 시작합니다많이 불편하시겠지만저희는 보다 나은 환경에서정성을 다해 모실 것을 약속 드리며 변함없는 사랑 부탁합니다...그동안 사랑해 주셔서너무 너무 감사합니다고객님의 가정에 행복이 가득하시길 기원합니다감사합니다XXX은행공릉동XXX올림,0,0.0,0.0,,,,,
102,114,17-Jan,한 주의 시작! 새롭게 맞이 하세요행복하세요 XXX오류동  XXX,0,0.0,0.0,,,,,
103,115,17-Jan,안녕하세요 대표님 ! 저는 새로 부임한 XXX은행 평창동지점 기업대출XXX 부지점장 XXX 입니다.저희지점을 거래해 주셔서진심으로 감사드립니다.새로운 마음으로 정성을 다해 모시겠습니다.새해 복 많이 받으십시오 !XXX은행평창동XXX올림,0,0.0,0.0,,,,,
104,116,17-Jan,필요서류 (세무서발급)사업자등록증명원소득금액증명원(2015년도)부가세과세표준증명원(2015년2016년현재)국세완납증..(동사무소발급)지방세완납증...그리고 신분증 지참하시면 됩니다.XXX은행철산역XXX올림,0,1.0,1.0,사업자,,,,
105,117,17-Jan,새해가 밝았습니다. 복된 한해 되세요XXX은행신현동XXX올림,0,0.0,0.0,,,,,
106,119,17-Jan,XXX 고객님안녕하세요XXX은행 XXX대리입니다.지속적으로 당행을 거래해주셔서 진심으로 감사드립니다.앞으로도 지속적인 거래 부탁드리며 펀드관련 문의사항은전화주시면 진철히 답변해드리겠씁니다.그럼 추운겨울 건강유의하세요XXX은행XXX올림,0,0.0,0.0,,,,,
107,121,17-Jan,(광고)한국citi bank나의 대출한도와 금리는?대출때문에 고민하고 있다거나 높은이자에 허덕이고 있다면 2분만 시간을 내어 이문자에 레알 집중할 시간입니다.여러분의 악성대출을 상환할 수 있도록 도와드리겠습니다.1. 대출의 50%이상이 2금융권이신분들2. 월급의 절반정도를 카드값으로 빠지시는분들3. 부채의 대부분이 원리금 균등방식으로 상환하는분들4. 등급이 낮아 은행권대출이 안된다고 판단하시는분들()내용을 읽어보시고한건이라도 해당이되신다면 꼭 상담이 필요하다고 생각듭니다. 저희가 모든 수단과 방법을 동원해 금리를 최대한 낮춰드리고 금융에 관한 꿀tip 을 알려드리겠습니다.신용카드 남용은 가계경제에 위협이 됩니다.한국citi bank 직장인 상품금리연2.82%(CD금리변동)직장인기준(공무원외감업체대기업 우대)한도1억4천만원까지일반업체개인사업장 근로자도 진행가능신용도와 상관없이  자체등급으로 판단신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요신용 상담을 위한 신용조회는 등급에 영향을 미치지 않습니다.금융에 대한 기본적인 지식과 상식을 알아야 건전한 재무상태를 만들 수 있습니다.카카오톡 신청방법ID:citibank12 아이디검색후 친구추가후 상담이라는 카톡을 남겨주세요 빠르게 답변드리겠습니다.부채통합대출 상품자격조건:사대보험가능한 직장인 and 재직 1년이상(1년미만도  직군과 등급에 따라 가능할 수 있습니다한도:연봉대비300%까지금리:최저 3%(등급 차등적용)부채통합대출의 장점a)월 최대 85%정도 이자 절감(월100만원 이상)b)신용등급 상승 최대 13등급까지 상향c)연봉대비(DTI) 280%까지(직군소득별 차등적용)d)건수를 최소화 시켜 관리가 용이하게!!e)추가 자금까지 저금리로 확보하게 해드립니다.신청방법문자로 상담 이라고 답장을 주시거나 전화를 주시면 정직하고 친절히 상담으로 도움드릴께요(햇)(살)(론)새희망 홀씨안내최대 3000만원까지연 20%이상의 악성부채를 6개월 이상사용중인분연 10%대의 낮은금리로수신을 희망하지 않으시면 거부라는 답장 또는 하단부에 수신거부번호로 연락주시면 바로 조치하도록 하겠습니다무료수신거부 XXX-XXX-XXXciti bank,1,1.0,8.0,"차등적용, 기본, 직장인, 상관없이, 악성부채, 건수, 연봉대비, 은행권",,,,
